16,0.08754070036732747,0.27534976030163233,0.102950240400688,0.0984272446548842,0.10591016854370332,0.2883427330199006,0.30377268806632074,0.025288796399768824,0.12492041943015333,1.0000000000000002,0.7581699901178696,0.08498753619484359,0.09886520623686007,0.02457270179760363,0.09483919581566787,0.054247377093480736,0.2684342444511504,0.2536770788438778,0.08757469909499832,0.3528588926108689,0.1309995628179262,0.8000908790385421,0.09806245102650704,0.06255910125237372,0.28897521585771746,0.04492490454130903,0.16790106352055884,0.05343060089040991,0.04739535968233116,0.04121286104903364,0.052690815171513916,0.05733809627510753,0.17862741737793802,0.36334865475342953,0.012304593725069268,0.2949473020196271,0.03872191966316668,0.1188191993328073,0.21642985241047014,0.04398192162868955,0.1139716366377615,0.3818130580774207,0.10750063752065774,0.2322300182199645,0.02131141014481793,0.020951024660035795,0.16519807953665805,0.1238331759916993
10,0.08754070036732747,0.27534976030163233,0.102950240400688,0.0984272446548842,0.10591016854370332,0.443078919368481,0.30377268806632074,0.025288796399768824,0.3528588926108689,0.7581699901178696,1.0000000000000002,0.08498753619484359,0.09886520623686007,0.02457270179760363,0.09483919581566787,0.054247377093480736,0.2684342444511504,0.2536770788438778,0.08757469909499832,0.12492041943015333,0.1309995628179262,0.8000908790385421,0.09806245102650704,0.06255910125237372,0.28897521585771746,0.04492490454130903,0.16790106352055884,0.05343060089040991,0.04739535968233116,0.04121286104903364,0.052690815171513916,0.05733809627510753,0.27448599877125035,0.4792443112882129,0.012304593725069268,0.38902529230123295,0.10937662356914851,0.227160768881998,0.4137746421339915,0.12423439043506236,0.04034866330443063,0.2894792024694316,0.03805777609493012,0.08221493602062199,0.011147191931612645,0.010958687926437252,0.08640886205161397,0.06477244682076069
1,0.9708345471104229,0.05192931892751837,0.12289944665330259,0.4104136508765281,0.06791518778132974,0.05437971591847409,0.05728971320979212,0.06384432881357188,0.149126902121947,0.08498753619484359,0.08498753619484359,1.0,0.18488910884439091,0.11868636976593913,0.4595958382427801,0.17649486178426843,0.10402005179329983,0.09830155215131342,0.42439169684287503,0.149126902121947,0.2449839872925998,0.18428041930409178,0.06288281727183248,0.7360973626644484,0.0665580315210484,0.08401464864860789,0.06506277676780149,0.25892756252142884,0.08863467895906238,0.17868613161187252,0.22845096639304416,0.06675181064302817,0.03368806319662843,0.040729793251779875,0.059431297897231825,0.03306230111016063,0.0462252684543029,0.03807502248358627,0.06935387162108737,0.05250452849723257,0.04816723471470205,0.032449351093018705,0.04543243031505288,0.09814615395015235,0.0035720623081813103,0.0035116571356536294,0.051547208157534614,0.020756008985632093
4,0.12156843245473972,0.060408891178331134,0.9603203047615168,0.1366866588149817,0.0790051029508916,0.06325941508712657,0.06664458772815103,0.1642315877761303,0.3038492807979397,0.09886520623686007,0.09886520623686007,0.18488910884439091,1.0000000000000002,0.22548139445050222,0.20632124641991206,0.04046655454351167,0.12100555368185162,0.11435327651530047,0.19051744288561112,0.3038492807979397,0.42170333989905073,0.214371688786755,0.07315099338897767,0.1360963854057363,0.07742633576248001,0.4544056119569356,0.07568691988839835,0.1162374699391224,0.15257136011617922,0.08262524720649786,0.10563672402841606,0.07765175720327817,0.03918900893913807,0.04738058767335112,0.11290809509380395,0.03846106575471615,0.05377342259471403,0.044292317660353936,0.08067871041023933,0.10697910970800739,0.09814178003992652,0.03774802673075042,0.2526538538129568,0.5457996382863517,0.0041553466849493905,0.00408507791252574,0.05996438529227791,0.024145271187931444
9,0.06390014648308008,0.059111940568469676,0.16617486338883553,0.07184675613722274,0.01963652238432726,0.06190126506357245,0.06521375963294845,0.9716833260529658,0.2696617738994316,0.02457270179760363,0.02457270179760363,0.11868636976593913,0.22548139445050222,1.0000000000000002,0.13244436027744974,0.01609301492533948,0.11025091512609528,0.10418987393444056,0.1222993815834427,0.2696617738994316,0.3701046347708875,0.11915857834719285,0.018181497972495523,0.08736472376892532,0.04303745587070995,0.1024600110301836,0.0689600760202372,0.07461663601539094,0.13390305973344555,0.056181212497329075,0.07182791508423376,0.04598950483799022,0.038347639265699784,0.011776327549483179,0.500742402134601,0.009559402499443783,0.07043629056144154,0.04334138233806517,0.07894657627189698,0.09494238860228621,0.08709938832079625,0.009382178418567573,0.061430121181296815,0.13270542845335026,0.0040661333371771,0.003997373202397203,0.07854565809616719,0.023626883520460218
3,0.4073325445808386,0.1636865078465755,0.13714581229967426,0.9635461822405257,0.07578783997320043,0.18003542801738603,0.18966958294120562,0.07124509161188744,0.16641352491149597,0.09483919581566787,0.09483919581566787,0.4595958382427801,0.20632124641991206,0.13244436027744974,1.0000000000000002,0.03881866671215873,0.21915989910189665,0.20711158934867366,0.9234019578277632,0.16641352491149597,0.27338225559662277,0.2056419982726187,0.0701721227335217,0.3383072844220668,0.07427336368545165,0.0937535322391578,0.13708079688380875,0.5633809990782621,0.09890911126762832,0.07926056392742815,0.10133496238762112,0.0744896054653321,0.1115313821384144,0.0454511450818077,0.0663205071145107,0.03689484587380405,0.05158364958973165,0.04248863627165467,0.07739329442575449,0.05859079439533713,0.05375072639514904,0.03621084337998347,0.2232908125114552,0.4823676459399721,0.003986131753892732,0.003918724481695805,0.05752250255844018,0.023162022205552024
6,0.18179705523416434,0.03314638207195883,0.04213860140503958,0.0402872923245817,0.04335013070036358,0.03471046564878301,0.03656791119281226,0.01656199555333552,0.0511312236011293,0.054247377093480736,0.054247377093480736,0.17649486178426843,0.04046655454351167,0.01609301492533948,0.03881866671215873,1.0000000000000002,0.03231389785133101,0.03053744215737293,0.035845232842270786,0.0511312236011293,0.053619480054969804,0.05724683407412447,0.040137978508106326,0.12991740228322635,0.02067629648974432,0.018388229481133125,0.02021179461222026,0.021869699235182064,0.019399412398932968,0.7597208060034751,0.9713062270405348,0.026663357014686046,0.02150302443862811,0.025997746874357144,0.008058454951302477,0.021103601730366548,0.015849283420548876,0.024303211917739757,0.0442684397638797,0.018002256792463527,0.016515126468808004,0.0207123569407409,0.015577442568223347,0.033651426213577536,0.0022800403413162787,0.0022414838385722367,0.017674019836887406,0.013248519686673463
2,0.05214595434962971,0.9748846127815534,0.06132505810087538,0.16561267198269006,0.06308821829009256,0.44971413572270375,0.4737794860967744,0.05930668948076354,0.13852793257800594,0.2684342444511504,0.2684342444511504,0.10402005179329983,0.12100555368185162,0.11025091512609528,0.21915989910189665,0.03231389785133101,1.0000000000000004,0.9450250260079689,0.20237267990802635,0.13852793257800594,0.22757212006327732,0.37114719319391654,0.058413515920984704,0.07656888578926734,0.13405019739392807,0.054985602670989585,0.6254830260716362,0.12347052291391766,0.082335102896952,0.06597902461156872,0.08435445883916501,0.06200752642642301,0.2785964944604789,0.1286455846081633,0.05520730807777896,0.10442771041126939,0.06281400969152087,0.10125272225295304,0.1844324137548217,0.04877284836076674,0.0447438211890894,0.10249169976659561,0.0640356235806461,0.13833400781462865,0.00949916793657683,0.009338532754832065,0.09579624837683176,0.05519635382508263
2,0.04927923186546916,0.9212903565486559,0.05795371462671994,0.15650811964769085,0.05961994513039112,0.42499111280749935,0.4477334711706462,0.05604630576900509,0.1309123630873602,0.2536770788438778,0.2536770788438778,0.09830155215131342,0.11435327651530047,0.10418987393444056,0.20711158934867366,0.03053744215737293,0.9450250260079689,1.0,0.31676032352831507,0.1309123630873602,0.2150613486814872,0.3507433859008655,0.055202234402445455,0.07235951328440354,0.1266807912785702,0.051962770594215765,0.6618692720909615,0.19326009223279367,0.07780873275656083,0.06235182944952814,0.07971707465837002,0.0585986642738202,0.26328065942324297,0.12157329694013988,0.052172287752033,0.09868679974736247,0.05936081114239432,0.09568635648047458,0.17429324660536283,0.04609156229061631,0.04228403078291511,0.09685722123752794,0.11506011380249637,0.24856050104456567,0.008976951426317582,0.008825147159511439,0.09052985211378126,0.052161935709093755
3,0.37613166915291096,0.15114844181551734,0.12664071158539814,0.8897404311383681,0.06998263981079048,0.16624506670961356,0.17514126422828455,0.06578785708003519,0.1536665747122946,0.08757469909499832,0.08757469909499832,0.42439169684287503,0.19051744288561112,0.1222993815834427,0.9234019578277632,0.035845232842270786,0.20237267990802635,0.31676032352831507,1.0,0.1536665747122946,0.2524417100532914,0.18989022381654955,0.06479707551706401,0.3123936087827304,0.06858416944159954,0.08657219522290663,0.20965392476098338,0.6101145815237123,0.09133286699153204,0.07318935990911972,0.09357290266513207,0.06878384752450531,0.10298829662584826,0.041969676354054936,0.06124048611366926,0.03406877291362423,0.047632443023059495,0.03923408991867762,0.07146511959548218,0.05410285425533824,0.04963352598794504,0.033437163671671224,0.27021259932832803,0.5837312067402671,0.0036808018657039634,0.0036185578585854923,0.05311639148161617,0.021387856651856864
